id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
563;data_gathering;requests;1566424132.2058299;-0.7608890533447266;http://dr.dk/nyheder/regionale/syd/faa-flygtninge-kommer-til-billund;https://www.dr.dk/nyheder/regionale/syd/faa-flygtninge-kommer-til-billund;33263;200;True;
564;data_gathering;requests;1566424134.848477;-0.8725991249084473;http://dr.dk/nyheder/regionale/oestjylland/flere-flygtninge-skal-sendes-hjem;https://www.dr.dk/nyheder/regionale/oestjylland/flere-flygtninge-skal-sendes-hjem;31106;200;True;
565;data_gathering;requests;1566424137.934144;-0.7090349197387695;http://dr.dk/nyheder/udland/syrien-kulde-rammer-flygtninge-haardt;https://www.dr.dk/nyheder/udland/syrien-kulde-rammer-flygtninge-haardt;36786;200;True;
566;data_gathering;requests;1566424140.211976;-0.7785229682922363;http://dr.dk/nyheder/udland/frostgrader-og-sne-rammer-syriske-flygtninge;https://www.dr.dk/nyheder/udland/frostgrader-og-sne-rammer-syriske-flygtninge;32660;200;True;
567;data_gathering;requests;1566424142.798647;-0.6752829551696777;http://dr.dk/nyheder/udland/flygtninge-fra-syrien-uden-gas-i-frostgrader;https://www.dr.dk/nyheder/udland/flygtninge-fra-syrien-uden-gas-i-frostgrader;34818;200;True;
568;data_gathering;requests;1566424145.322925;-0.6623480319976807;http://dr.dk/nyheder/regionale/oestjylland/bedre-tilbud-til-flygtninge-paa-vej-hjem;https://www.dr.dk/nyheder/regionale/oestjylland/bedre-tilbud-til-flygtninge-paa-vej-hjem;29885;200;True;
569;data_gathering;requests;1566424147.678883;-0.6924710273742676;http://dr.dk/nyheder/indland/syriske-flygtninge-paa-vej-til-danmark-anholdt;https://www.dr.dk/nyheder/indland/syriske-flygtninge-paa-vej-til-danmark-anholdt;27510;200;True;
570;data_gathering;requests;1566424150.0460942;-0.6261019706726074;http://dr.dk/nyheder/politik/sf-er-glad-flere-syriske-flygtninge;https://www.dr.dk/nyheder/politik/sf-er-glad-flere-syriske-flygtninge;33572;200;True;
571;data_gathering;requests;1566424153.073023;-1.0140960216522217;http://dr.dk/nyheder/udland/danske-millioner-til-syriske-flygtninge-0;https://www.dr.dk/nyheder/udland/danske-millioner-til-syriske-flygtninge-0;32973;200;True;
572;data_gathering;requests;1566424156.401841;-0.7547152042388916;http://dr.dk/nyheder/udland/video-syriske-flygtninge-massetransporteres-i-store-lastbiler;https://www.dr.dk/nyheder/udland/video-syriske-flygtninge-massetransporteres-i-store-lastbiler;28694;200;True;
573;data_gathering;requests;1566424159.3074172;-0.7624468803405762;http://dr.dk/nyheder/udland/tusindvis-af-flygtninge-stroemmer-fra-syrien;https://www.dr.dk/nyheder/udland/tusindvis-af-flygtninge-stroemmer-fra-syrien;37371;200;True;
574;data_gathering;requests;1566424161.7948852;-0.785369873046875;http://dr.dk/nyheder/indland/video-kronprinsessen-og-minister-besoeger-syriske-flygtninge;https://www.dr.dk/nyheder/indland/video-kronprinsessen-og-minister-besoeger-syriske-flygtninge;29562;200;True;
575;data_gathering;requests;1566424164.464509;-0.6066710948944092;http://dr.dk/nyheder/billedserie-221-overlevende-flygtninge-kommer-i-land;https://www.dr.dk/nyheder/billedserie-221-overlevende-flygtninge-kommer-i-land;46330;200;True;
576;data_gathering;requests;1566424167.012435;-0.8649590015411377;http://dr.dk/nyheder/udland/38-haitiske-flygtninge-er-druknet;https://www.dr.dk/nyheder/udland/38-haitiske-flygtninge-er-druknet;28769;200;True;
577;data_gathering;requests;1566424169.7240891;-0.7279529571533203;http://dr.dk/nyheder/indland/rejsepenge-sender-flygtninge-hjem;https://www.dr.dk/nyheder/indland/rejsepenge-sender-flygtninge-hjem;31651;200;True;
578;data_gathering;requests;1566424172.905758;-0.8145051002502441;http://dr.dk/nyheder/udland/fn-en-million-syriske-flygtninge-naeste-aar;https://www.dr.dk/nyheder/udland/fn-en-million-syriske-flygtninge-naeste-aar;37140;200;True;
579;data_gathering;requests;1566424175.806289;-0.6333601474761963;http://dr.dk/nyheder/udland/somalia-55-flygtninge-er-druknet-ellers-savnes;https://www.dr.dk/nyheder/udland/somalia-55-flygtninge-er-druknet-ellers-savnes;28760;200;True;
580;data_gathering;requests;1566424178.9065259;-0.7281591892242432;http://dr.dk/nyheder/udland/video-tusindvis-af-syriske-flygtninge-ryster-af-kulde;https://www.dr.dk/nyheder/udland/video-tusindvis-af-syriske-flygtninge-ryster-af-kulde;60194;200;True;
581;data_gathering;requests;1566424181.952558;-0.9160788059234619;http://dr.dk/nyheder/udland/80-flygtninge-frygtes-druknet;https://www.dr.dk/nyheder/udland/80-flygtninge-frygtes-druknet;28275;200;True;
582;data_gathering;requests;1566424185.0978959;-0.7362191677093506;http://dr.dk/nyheder/politik/regeringen-overvejer-aendring-paa-kritiseret-kvotesystem-flygtninge;https://www.dr.dk/nyheder/politik/regeringen-overvejer-aendring-paa-kritiseret-kvotesystem-flygtninge;31805;200;True;
583;data_gathering;requests;1566424187.5679412;-0.7233049869537354;http://dr.dk/nyheder/udland/desperate-syriske-flygtninge-saelger-deres-nyrer-og-oejne;https://www.dr.dk/nyheder/udland/desperate-syriske-flygtninge-saelger-deres-nyrer-og-oejne;35543;200;True;
584;data_gathering;requests;1566424190.273707;-0.7525529861450195;http://dr.dk/nyheder/udland/al-qaeda-rekrutterer-somalias-flygtninge;https://www.dr.dk/nyheder/udland/al-qaeda-rekrutterer-somalias-flygtninge;31486;200;True;
585;data_gathering;requests;1566424193.424034;-0.7834498882293701;http://dr.dk/nyheder/indland/danskere-gav-125-millioner-til-flygtninge;https://www.dr.dk/nyheder/indland/danskere-gav-125-millioner-til-flygtninge;31378;200;True;
586;data_gathering;requests;1566424196.519697;-0.7708010673522949;http://dr.dk/nyheder/indland/flygtninge-uden-boernecheck-kan-stride-mod-grundloven;https://www.dr.dk/nyheder/indland/flygtninge-uden-boernecheck-kan-stride-mod-grundloven;36061;200;True;
587;data_gathering;requests;1566424199.7222168;-0.7835242748260498;http://dr.dk/nyheder/udland/eu-lad-syriske-flygtninge-blive-i-libanon;https://www.dr.dk/nyheder/udland/eu-lad-syriske-flygtninge-blive-i-libanon;32034;200;True;
588;data_gathering;requests;1566424202.756279;-0.8079440593719482;http://dr.dk/nyheder/indland/flere-aeldre-flygtninge-vender-hjem;https://www.dr.dk/nyheder/indland/flere-aeldre-flygtninge-vender-hjem;29560;200;True;
589;data_gathering;requests;1566424205.373628;-0.7246420383453369;http://dr.dk/nyheder/udland/flygtning-faar-unikt-statsborgerskab;https://www.dr.dk/nyheder/udland/flygtning-faar-unikt-statsborgerskab;27457;200;True;
590;data_gathering;requests;1566424208.5493062;-0.7618708610534668;http://dr.dk/nyheder/billedserie-syriske-flygtninge-gaar-en-kold-vinter-i-moede;https://www.dr.dk/nyheder/billedserie-syriske-flygtninge-gaar-en-kold-vinter-i-moede;54942;200;True;
591;data_gathering;requests;1566424210.848623;-0.7032830715179443;http://dr.dk/nyheder/udland/irak-aabner-graensen-syriske-flygtninge;https://www.dr.dk/nyheder/udland/irak-aabner-graensen-syriske-flygtninge;32034;200;True;
592;data_gathering;requests;1566424213.4493592;-0.7139227390289307;http://dr.dk/nyheder/indland/hver-femte-flygtning-udelukkes;https://www.dr.dk/nyheder/indland/hver-femte-flygtning-udelukkes;34971;200;True;
593;data_gathering;requests;1566424216.237244;-0.7354640960693359;http://dr.dk/nyheder/indland/syriske-flygtninge-kan-vente-faa-asyl-i-danmark;https://www.dr.dk/nyheder/indland/syriske-flygtninge-kan-vente-faa-asyl-i-danmark;28378;200;True;
594;data_gathering;requests;1566424218.6521778;-0.6804521083831787;http://dr.dk/nyheder/udland/libyske-flygtninge-lider-i-egypten;https://www.dr.dk/nyheder/udland/libyske-flygtninge-lider-i-egypten;36505;200;True;
595;data_gathering;requests;1566424221.39078;-0.7372920513153076;http://dr.dk/nyheder/politik/haekkerup-sniger-flygtninge-forslag-bag-om-sf-og-r;https://www.dr.dk/nyheder/politik/haekkerup-sniger-flygtninge-forslag-bag-om-sf-og-r;32127;200;True;
596;data_gathering;requests;1566424223.740514;-0.7584457397460938;http://dr.dk/nyheder/udland/tyrkiet-fn-maa-hjaelpe-flygtninge-i-syrien;https://www.dr.dk/nyheder/udland/tyrkiet-fn-maa-hjaelpe-flygtninge-i-syrien;29493;200;True;
597;data_gathering;requests;1566424226.0493598;-0.7459890842437744;http://dr.dk/nyheder/politik/splid-i-regeringen-over-boernecheck-til-flygtninge;https://www.dr.dk/nyheder/politik/splid-i-regeringen-over-boernecheck-til-flygtninge;36428;200;True;
598;data_gathering;requests;1566424229.302486;-0.7231459617614746;http://dr.dk/nyheder/udland/syriske-flygtninge-stroemmer-til-tyrkiet;https://www.dr.dk/nyheder/udland/syriske-flygtninge-stroemmer-til-tyrkiet;30572;200;True;
599;data_gathering;requests;1566424232.264981;-0.8261680603027344;http://dr.dk/nyheder/udland/tyrkiet-beder-om-hjaelp-med-flygtninge;https://www.dr.dk/nyheder/udland/tyrkiet-beder-om-hjaelp-med-flygtninge;31944;200;True;
600;data_gathering;requests;1566424235.558669;-0.8045949935913086;http://dr.dk/nyheder/udland/usas-militaerfly-skal-hente-flygtninge;https://www.dr.dk/nyheder/udland/usas-militaerfly-skal-hente-flygtninge;30474;200;True;
601;data_gathering;requests;1566424238.090719;-0.7458419799804688;http://dr.dk/nyheder/kultur/kulturklubber/en-flygtning-og-en-bonde-kom-til-humlebaek;https://www.dr.dk/nyheder/kultur/kulturklubber/en-flygtning-og-en-bonde-kom-til-humlebaek;67344;200;True;
602;data_gathering;requests;1566424240.763536;-0.7639269828796387;http://dr.dk/nyheder/udland/hoejeste-antal-flygtninge-i-verden-siden-krigene-paa-balkan;https://www.dr.dk/nyheder/udland/hoejeste-antal-flygtninge-i-verden-siden-krigene-paa-balkan;33425;200;True;
603;data_gathering;requests;1566424243.907694;-0.9469907283782959;http://dr.dk/nyheder/indland/flere-flygtninge-rejser-frivilligt-hjem;https://www.dr.dk/nyheder/indland/flere-flygtninge-rejser-frivilligt-hjem;30644;200;True;
604;data_gathering;requests;1566424246.634644;-0.7454819679260254;http://dr.dk/nyheder/udland/fakta-saa-mange-flygtninge-er-omkommet-paa-vej-til-italien;https://www.dr.dk/nyheder/udland/fakta-saa-mange-flygtninge-er-omkommet-paa-vej-til-italien;25960;200;True;
605;data_gathering;requests;1566424249.001871;-0.7049868106842041;http://dr.dk/nyheder/billedserie-angelina-jolie-besoeger-flygtninge-lejr;https://www.dr.dk/nyheder/billedserie-angelina-jolie-besoeger-flygtninge-lejr;40092;200;True;
606;data_gathering;requests;1566424251.656995;-0.7646069526672363;http://dr.dk/nyheder/indland/flygtninge-fylder-i-fattigdomsstatistik;https://www.dr.dk/nyheder/indland/flygtninge-fylder-i-fattigdomsstatistik;32111;200;True;
607;data_gathering;requests;1566424254.432898;-0.677699089050293;http://dr.dk/nyheder/udland/fn-advarer-europa-om-syriske-flygtninge;https://www.dr.dk/nyheder/udland/fn-advarer-europa-om-syriske-flygtninge;31578;200;True;
608;data_gathering;requests;1566424256.878976;-0.6854739189147949;http://dr.dk/nyheder/indland/flere-flygtninge-hertil-i-2011;https://www.dr.dk/nyheder/indland/flere-flygtninge-hertil-i-2011;31010;200;True;
609;data_gathering;requests;1566424260.0521111;-0.8306088447570801;http://dr.dk/nyheder/politik/df-kraever-fast-laegetjek-af-flygtninge;https://www.dr.dk/nyheder/politik/df-kraever-fast-laegetjek-af-flygtninge;32320;200;True;
610;data_gathering;requests;1566424262.633346;-0.7788159847259521;http://dr.dk/nyheder/udland/fn-frygter-tre-millioner-flygtninge-fra-syrien-i-2013;https://www.dr.dk/nyheder/udland/fn-frygter-tre-millioner-flygtninge-fra-syrien-i-2013;31750;200;True;
611;data_gathering;requests;1566424265.441118;-0.7650630474090576;http://dr.dk/nyheder/udland/flygtninge-stroemmer-fortsat-ud-af-syrien;https://www.dr.dk/nyheder/udland/flygtninge-stroemmer-fortsat-ud-af-syrien;33355;200;True;
612;data_gathering;requests;1566424268.591357;-0.7067811489105225;http://dr.dk/nyheder/indland/12-millioner-samlet-ind-til-flygtninge;https://www.dr.dk/nyheder/indland/12-millioner-samlet-ind-til-flygtninge;30817;200;True;
613;data_gathering;requests;1566424271.4061499;-0.7808151245117188;http://dr.dk/nyheder/udland/100000-flygtninge-i-darfur-faar-hjaelp-fra-fn;https://www.dr.dk/nyheder/udland/100000-flygtninge-i-darfur-faar-hjaelp-fra-fn;31394;200;True;
614;data_gathering;requests;1566424273.916367;-0.6782307624816895;http://dr.dk/nyheder/udland/fogh-nato-skjuler-intet-om-doede-flygtninge;https://www.dr.dk/nyheder/udland/fogh-nato-skjuler-intet-om-doede-flygtninge;32663;200;True;
615;data_gathering;requests;1566424276.174926;-0.8220648765563965;http://dr.dk/nyheder/udland/danmark-giver-100-millioner-til-flygtninge-i-sydsudan;https://www.dr.dk/nyheder/udland/danmark-giver-100-millioner-til-flygtninge-i-sydsudan;31260;200;True;
616;data_gathering;requests;1566424278.874943;-0.6875300407409668;http://dr.dk/nyheder/indland/flere-flygtninge-tager-frivilligt-hjem;https://www.dr.dk/nyheder/indland/flere-flygtninge-tager-frivilligt-hjem;33478;200;True;
617;data_gathering;requests;1566424281.228666;-0.7109448909759521;http://dr.dk/nyheder/politik/flygtninge-stadig-retur-til-graekenland;https://www.dr.dk/nyheder/politik/flygtninge-stadig-retur-til-graekenland;33157;200;True;
618;data_gathering;requests;1566424284.001965;-0.7554240226745605;http://dr.dk/nyheder/udland/flygtninge-rejser-ikke-hjem-igen;https://www.dr.dk/nyheder/udland/flygtninge-rejser-ikke-hjem-igen;29623;200;True;
619;data_gathering;requests;1566424286.391412;-0.6661059856414795;http://dr.dk/nyheder/udland/gaza-flygtning-udloeser-jubel-efter-sejr-i-talentshow;https://www.dr.dk/nyheder/udland/gaza-flygtning-udloeser-jubel-efter-sejr-i-talentshow;30009;200;True;
620;data_gathering;requests;1566424289.4181252;-0.6933889389038086;http://dr.dk/nyheder/udland/flygtninge-fra-homs-fortaeller-grusomme-historier;https://www.dr.dk/nyheder/udland/flygtninge-fra-homs-fortaeller-grusomme-historier;31280;200;True;
621;data_gathering;requests;1566424291.6747909;-0.6595582962036133;http://dr.dk/nyheder/indland/flygtninge-faar-ikke-automatisk-et-sundhedstjek;https://www.dr.dk/nyheder/indland/flygtninge-faar-ikke-automatisk-et-sundhedstjek;33049;200;True;
622;data_gathering;requests;1566424294.724747;-0.6771881580352783;http://dr.dk/nyheder/politik/df-afviser-tage-andre-landes-flygtninge;https://www.dr.dk/nyheder/politik/df-afviser-tage-andre-landes-flygtninge;32206;200;True;
623;data_gathering;requests;1566424297.52019;-0.6948919296264648;http://dr.dk/nyheder/udland/760-flygtninge-til-italien-paa-en-baad;https://www.dr.dk/nyheder/udland/760-flygtninge-til-italien-paa-en-baad;30184;200;True;
624;data_gathering;requests;1566424300.5752761;-0.8223400115966797;http://dr.dk/nyheder/udland/novo-nordisk-donerer-fem-millioner-til-syge-flygtninge;https://www.dr.dk/nyheder/udland/novo-nordisk-donerer-fem-millioner-til-syge-flygtninge;41591;200;True;
625;data_gathering;requests;1566424303.667479;-2.3851609230041504;http://dr.dk/nyheder/indland/flygtning-tiltales-folkedrab-i-rwanda;https://www.dr.dk/nyheder/indland/flygtning-tiltales-folkedrab-i-rwanda;29063;200;True;
626;data_gathering;requests;1566424307.68384;-0.8497898578643799;http://dr.dk/nyheder/udland/fremgang-i-congo-faar-flygtninge-hjem;https://www.dr.dk/nyheder/udland/fremgang-i-congo-faar-flygtninge-hjem;30560;200;True;
627;data_gathering;requests;1566424310.331436;-0.7407371997833252;http://dr.dk/nyheder/politik/s-aabner-op-omfordeling-af-flygtninge;https://www.dr.dk/nyheder/politik/s-aabner-op-omfordeling-af-flygtninge;32682;200;True;
628;data_gathering;requests;1566424313.518126;-0.7477750778198242;http://dr.dk/nyheder/udland/flygtninge-skyld-i-ildkamp-mellem-syrien-og-jordan;https://www.dr.dk/nyheder/udland/flygtninge-skyld-i-ildkamp-mellem-syrien-og-jordan;30437;200;True;
629;data_gathering;requests;1566424316.748825;-0.7374348640441895;http://dr.dk/nyheder/indland/studerende-samler-ind-til-flygtninge-i-tunesien;https://www.dr.dk/nyheder/indland/studerende-samler-ind-til-flygtninge-i-tunesien;33390;200;True;
630;data_gathering;requests;1566424319.625249;-0.781379222869873;http://dr.dk/nyheder/udland/48-flygtninge-doede-ud-australiens-kyst;https://www.dr.dk/nyheder/udland/48-flygtninge-doede-ud-australiens-kyst;26247;200;True;
631;data_gathering;requests;1566424322.157948;-0.7782261371612549;http://dr.dk/nyheder/politik/kritik-af-nye-pensionskrav-til-flygtninge;https://www.dr.dk/nyheder/politik/kritik-af-nye-pensionskrav-til-flygtninge;32018;200;True;
632;data_gathering;requests;1566424324.716316;-0.9417619705200195;http://dr.dk/nyheder/politik/danske-politikere-efter-forlis-vi-skal-ikke-tage-imod-flere-flygtninge;https://www.dr.dk/nyheder/politik/danske-politikere-efter-forlis-vi-skal-ikke-tage-imod-flere-flygtninge;34047;200;True;
633;data_gathering;requests;1566424327.995969;-0.7201128005981445;http://dr.dk/nyheder/udland/appel-fra-angelina-jolie-hjaelp-de-syriske-flygtninge;https://www.dr.dk/nyheder/udland/appel-fra-angelina-jolie-hjaelp-de-syriske-flygtninge;42217;200;True;
634;data_gathering;requests;1566424330.3973088;-0.7283461093902588;http://dr.dk/nyheder/udland/eu-kommissaer-vil-ikke-omfordele-flygtninge;https://www.dr.dk/nyheder/udland/eu-kommissaer-vil-ikke-omfordele-flygtninge;33971;200;True;
635;data_gathering;requests;1566424333.0351481;-0.7583227157592773;http://dr.dk/nyheder/udland/tyskland-italien-maa-selv-klare-flygtninge;https://www.dr.dk/nyheder/udland/tyskland-italien-maa-selv-klare-flygtninge;32764;200;True;
636;data_gathering;requests;1566424335.7397408;-0.6308050155639648;http://dr.dk/nyheder/udland/roede-kors-venter-paa-flygtninge-i-tunesien;https://www.dr.dk/nyheder/udland/roede-kors-venter-paa-flygtninge-i-tunesien;30909;200;True;
637;data_gathering;requests;1566424338.8075268;-0.8746340274810791;http://dr.dk/nyheder/indland/ekspert-stop-flygtninge-batter-ikke;https://www.dr.dk/nyheder/indland/ekspert-stop-flygtninge-batter-ikke;32574;200;True;
638;data_gathering;requests;1566424341.2062778;-0.6538522243499756;http://dr.dk/nyheder/indland/flygtning-jeg-vil-ikke-til-graekenland;https://www.dr.dk/nyheder/indland/flygtning-jeg-vil-ikke-til-graekenland;29686;200;True;
639;data_gathering;requests;1566424343.65554;-0.6840159893035889;http://dr.dk/nyheder/politik/df-vil-skaere-i-pension-til-flygtninge;https://www.dr.dk/nyheder/politik/df-vil-skaere-i-pension-til-flygtninge;30901;200;True;
640;data_gathering;requests;1566424346.334783;-0.8487060070037842;http://dr.dk/nyheder/indland/syge-flygtninge-maa-stadig-vente-paa-hjaelp;https://www.dr.dk/nyheder/indland/syge-flygtninge-maa-stadig-vente-paa-hjaelp;33490;200;True;
641;data_gathering;requests;1566424349.292653;-0.8101239204406738;http://dr.dk/nyheder/udland/1300-nye-flygtninge-til-italien-paa-et-doegn;https://www.dr.dk/nyheder/udland/1300-nye-flygtninge-til-italien-paa-et-doegn;30349;200;True;
642;data_gathering;requests;1566424351.625698;-0.7405366897583008;http://dr.dk/nyheder/politik/s-og-v-vi-skal-hjaelpe-med-flygtninge;https://www.dr.dk/nyheder/politik/s-og-v-vi-skal-hjaelpe-med-flygtninge;30562;200;True;
